"age" "pmaxCO2" "lw95" "lw68" "up68" "up95"
334.00166 335.860869223253 -30.6604984507101 161.999474470121 584.499346252001 807.067767143999
334.50166 349.204292067956 -24.9362058987988 162.078314312688 593.525484258345 841.383602457643
335.00166 365.55729838077 -25.1539582870302 168.093156002403 608.999975633443 868.038621362243
335.50166 381.877777816146 -19.9219352026317 170.066115092204 624.248086675085 886.013020646848
336.00166 387.922616530587 -11.6721535569209 172.566602103002 642.216453923743 924.099777853502
336.50166 397.543736766607 -11.4450053521025 175.196386759796 657.267775243585 947.435100131034
337.00166 402.782921534915 -6.69772259769188 182.974397204599 677.312179786415 956.28739569131
337.50166 422.31392831457 1.01063547896973 188.710642039283 698.431288180395 988.965927189571
338.00166 438.939393642058 -12.8931624779227 196.905643447817 715.791011375482 1034.29648581165
338.50166 458.365727097956 -18.0270744779455 199.478013125619 744.523111301191 1076.57621033854
339.00166 474.307851031499 -26.6901949111882 205.334310086764 765.313872064233 1118.66118559144
339.50166 495.622425029077 -29.7292942014973 209.389879189584 784.900363402945 1156.09246832201
340.00166 514.476245905461 -32.2056154325964 218.746032624202 793.315023601567 1174.4561487952
340.50166 523.338891559325 -14.8819763365357 227.965691031119 802.627784370653 1178.49968400084
341.00166 534.770323568232 8.75380234505205 240.980763959911 804.435225102754 1171.37106450464
341.50166 440.163125934741 27.7842403945702 253.14096200416 806.862520527723 1179.66642802268
342.00166 435.624898255569 46.0031077076119 264.98129059797 814.827133140818 1156.84270878494
342.50166 453.775057284951 66.9247583260349 276.661807129272 838.278455068943 1127.8848488168
343.00166 533.721226833678 74.548663808846 279.9100645028 852.64549116803 1124.24575588889
343.50166 517.162577436348 86.4103277096169 284.611992266645 870.901679845931 1107.13601963536
344.00166 497.055154294579 90.4589444793286 286.216419217535 868.882569761459 1107.18953559378
344.50166 497.707536319753 95.9727023657516 285.287877067585 868.310873401205 1118.31291131997
345.00166 507.271180828315 116.420909895208 294.336903851736 867.252855290194 1139.01993506209
345.50166 545.711381599311 111.210761272447 292.787578841888 857.608302160779 1140.46757404041
346.00166 529.244968183987 109.707070091153 292.768428704214 858.092321289596 1137.32147651009
346.50166 539.615446291554 101.707097325201 288.546125325197 860.266392182879 1156.08279524308
347.00166 529.018245819708 86.9317859326723 291.415182016612 863.445411512759 1165.4165724657
347.50166 505.819168309965 78.0166270287955 283.943900483104 867.192682286166 1164.37500176374
348.00166 507.798324382076 73.4883248294044 287.116392788278 868.894160543451 1158.8501964155
348.50166 511.509911257497 63.1907966704309 280.905371458673 870.854994295967 1171.77010067648
349.00166 493.526677470683 45.2247616773842 279.49161655921 863.049379277891 1159.70152147512
349.50166 487.918870290373 47.6781469836824 274.362531428958 856.810144508543 1150.15785043909
350.00166 489.212612390466 42.8614513571252 259.437617171409 843.473651179941 1171.25464266062
350.50166 474.151008033991 40.341484705158 249.835875615173 833.995911064017 1207.88462465656
351.00166 443.96090925266 35.25218669639 240.648283279255 824.219354356241 1199.32126679453
351.50166 445.734220176156 40.3691055190207 244.069054316121 817.902628238685 1211.59105123633
352.00166 452.202668179618 42.7949000685901 249.627195454392 811.805995292979 1220.28612723653
352.50166 451.598344982888 46.9651232427352 253.817605351117 801.685119481854 1215.50398472441
353.00166 420.547528511447 46.7361578112992 252.535984724093 796.66863503443 1228.1786296178
353.50166 407.14808144397 59.6865214309248 248.983899728213 811.334132098701 1253.05025838599
354.00166 404.789694309711 62.7492012324032 243.506204513201 849.265562492076 1271.7153088979
354.50166 407.775038221319 62.4167544495366 242.254811654498 859.433356661725 1291.85816723007
355.00166 421.424670654668 68.3808633214029 245.62620137861 874.090972799318 1295.88605166232
355.50166 434.059909596996 79.295802293513 256.525506975332 902.662406947484 1314.08182204495
356.00166 416.374895242761 91.3247318018119 258.39091896242 925.972545962459 1322.51143292445
356.50166 422.612229952435 81.6258457984222 259.436594731932 953.470778254545 1358.92652713114
357.00166 447.036800133879 82.9040024608384 262.792715888348 986.530867693034 1443.56273789103
357.50166 469.683389172221 77.364049722557 265.652001219442 1012.91978260428 1483.23562793256
358.00166 481.537809048018 72.3991335774879 269.57787162239 1032.28543389304 1510.38393146827
358.50166 493.480632911992 90.6033336610895 277.911673644145 1043.23311589654 1547.97742272269
359.00166 507.521509662659 81.9626750215116 295.854701041853 1059.12928729804 1595.48251261294
359.50166 512.226182813986 77.3659163253178 308.417133081686 1067.9407876802 1627.32315884262
360.00166 525.32521581465 80.4282278574543 320.196624530388 1098.86999199525 1672.83593424296
360.50166 552.021535337305 78.4859887135289 328.521129751163 1116.38680083843 1683.19660654838
361.00166 577.553143530372 67.2007780627691 335.583400070479 1141.50134815228 1705.14721635291
361.50166 611.716264091269 71.2268852573407 345.566018037533 1169.16675280857 1680.79362978916
362.00166 656.508798257143 87.2224073345866 357.573593076856 1189.98221501359 1691.13708320553
362.50166 654.298697725262 87.7137394945905 380.644685015174 1181.53073377297 1622.39713865651
363.00166 644.691611095446 81.5731469548999 389.715406406009 1195.77545980353 1594.95206263879
363.50166 685.317830647647 100.282450887184 407.204192841379 1190.04868890013 1605.28066890537
364.00166 723.441352568842 110.335668776549 409.46194414429 1191.82828502575 1625.22327383752
364.50166 744.862402343025 107.04810203337 426.207948629403 1196.05919625998 1633.985066269
365.00166 760.470017655309 110.19587011933 429.87873117316 1198.64184721409 1632.66896400279
365.50166 783.20250051528 132.819829026783 444.713689746346 1198.61955792692 1654.08818533612
366.00166 809.600348696918 151.791964913415 464.956357327541 1204.98573141434 1623.04083364283
366.50166 793.335185419538 159.898945792994 481.015652215252 1210.23673381488 1569.15284104773
367.00166 813.071729465698 165.84076682538 489.286178731889 1202.05447535205 1588.20322480886
367.50166 826.601453234294 155.03192276774 497.270812260314 1215.30551386361 1587.12778849103
368.00166 802.767613318871 140.553332267466 492.029650815428 1224.95738760293 1586.18468196606
368.50166 795.892625119723 128.414925877142 504.110964524364 1241.08151327589 1588.88801470841
369.00166 824.925148988519 162.024102591475 503.565767688777 1243.96164498909 1578.77719310626
369.50166 853.948671407736 199.109852500459 527.669460282832 1241.47560328014 1593.05661013939
370.00166 843.464992140885 256.999376220587 543.728893710036 1243.31298489391 1605.82396392127
370.50166 815.233606391147 278.614536092327 545.277892898503 1237.31528068384 1623.20506600491
371.00166 830.237686663775 308.295595741274 563.370918436589 1231.57476642649 1610.38882676865
371.50166 864.065096017841 324.749035209133 562.450332047992 1228.62518133127 1648.51127434928
372.00166 888.185477398126 341.459246617161 576.679312074132 1246.28082439423 1635.97839390978
372.50166 905.239281887262 354.127076367233 586.750733658796 1248.68236612906 1650.77907222502
373.00166 906.879819903365 376.418511091435 605.163024021234 1248.03862397265 1641.00597495848
373.50166 923.861634683315 396.733084144579 630.477847131093 1248.04183294413 1605.4188364343
374.00166 955.727269408127 433.502084252623 652.207985521315 1227.77480906682 1539.06183767155
374.50166 969.929216295043 469.235968699517 686.875252804116 1218.66542677119 1512.41252969786
375.00166 977.737708720038 509.583756632022 721.023947230215 1211.80550810398 1513.35267210982
375.50166 978.103037257607 549.675882532206 739.986103229712 1212.02773123208 1458.59953806034
376.00166 1008.35779713721 580.038190778275 754.350080480654 1215.16470514449 1461.49896075642
376.50166 1020.87022182866 610.776027284051 774.733155214518 1220.3358074621 1459.0667034775
377.00166 1023.5858226676 634.223990996173 799.530084807389 1208.83069220039 1440.65895317043
377.50166 1023.25456798451 677.459600949257 822.33029889802 1206.55802185554 1400.97591326622
378.00166 1025.93716638297 699.583517367246 843.497908176138 1217.03959675456 1385.3189663586
378.50166 1069.9694246294 712.229705259644 852.567938366066 1223.27825807809 1389.26978885122
379.00166 1056.21637437104 724.447095428712 857.416972564258 1237.27767761929 1397.40494277123
379.50166 1046.97566900611 714.601122981801 855.381723365136 1251.83536233505 1425.43548057319
380.00166 1070.92213629582 722.484606352527 867.724699721781 1264.36550199877 1437.22355454916
380.50166 1071.72680613687 734.617991346645 879.31717427829 1278.01898274316 1453.74748886831
381.00166 1029.63049248383 716.006153233178 868.942133776948 1288.62043861009 1476.6253762484
381.50166 1021.37684279692 679.781603518951 866.153286921975 1301.13148324636 1530.51896965903
382.00166 1152.04841183174 646.519853804386 854.60224248905 1328.37373430209 1588.1640466416
382.50166 1150.9178535904 599.380607397636 836.297079532324 1342.93171949531 1607.06679080604
383.00166 1097.59210890762 586.388094750105 825.198839656474 1356.86178000906 1642.56319911388
383.50166 1106.14142951557 554.707918631995 816.78695429788 1366.04456950175 1650.64517451967
384.00166 1105.57730003931 526.113916975585 795.360648953637 1364.74485771745 1638.18463443117
384.50166 1025.32003166388 492.908049763232 768.693316498356 1369.97747840253 1667.24973870535
385.00166 1017.22157178574 456.895207679759 734.492873865366 1364.02743011261 1695.63352689794
385.50166 1024.89847564809 427.696858214491 709.281644305661 1373.07028904816 1764.49537475693
386.00166 1025.77967348531 374.814890814299 686.123029134413 1380.02387758104 1810.26268438491
386.50166 1011.65942447796 359.784029753066 672.8788548919 1383.44372690606 1851.34549097127
387.00166 965.312065474727 338.198739892501 661.163998190518 1383.5221578897 1882.21459851797
387.50166 903.29848359417 306.371484151343 645.193129971133 1376.3394874003 1882.8145571326
388.00166 903.075045679878 301.216099327325 618.214804307698 1373.943678335 1862.90928798986
388.50166 925.284982171908 295.425175314962 589.846887274147 1392.8723897265 1877.51236365589
389.00166 947.244072638921 294.522681052851 558.582765358812 1406.9310573143 1923.51406005144
389.50166 974.71803571557 273.966600598333 538.444613638903 1428.04862571291 1974.42755605501
390.00166 984.446302938775 262.313091867903 527.225544525603 1448.12616592512 2010.37479020363
390.50166 999.468662919771 270.277625837549 535.31323892931 1466.34537449652 2047.23613606159
391.00166 952.401315905851 275.182950683015 554.64651520706 1486.07840587632 2099.12710067129
391.50166 898.65364631097 278.058080537273 567.174905237395 1515.05096621194 2143.65436985619
392.00166 929.400299097352 293.680524696745 569.119663292129 1567.9877638746 2227.07543213268
392.50166 976.489361504604 255.868385962779 594.223362802881 1608.52185231797 2311.30138766004
393.00166 1075.59100129276 257.453987373949 604.038357574354 1671.18668395966 2336.42563524336
393.50166 1169.3370352775 279.35734725326 610.703848034242 1725.83212703546 2361.4634076011
394.00166 1254.75554683651 291.678373856822 631.7350390904 1776.77745221561 2402.06192159981
394.50166 1326.20467809632 294.386364410359 661.145782050774 1847.70940515287 2463.76017547259
395.00166 1381.92559014577 277.28198117423 715.16480724111 1922.40823086406 2493.53123146163
395.50166 1189.44113837093 265.722190218319 742.395798072153 2006.57623549149 2537.07557742781
396.00166 1176.43715842681 256.559959996655 779.088477371113 2083.8333429072 2632.56378968097
396.50166 1193.62111571071 247.930493803572 816.695049659551 2146.88465273603 2706.18525265899
397.00166 1247.35130878824 227.427786201151 850.474015661728 2195.48350213336 2760.38840608858
397.50166 1314.845158591 258.903634394486 880.794180823368 2228.94572691746 2791.58684550547
398.00166 1444.2922922968 293.478212600869 908.008536107061 2260.8505083524 2832.08051047194
398.50166 1547.29918303389 315.027976464549 943.25703912124 2279.86781360084 2857.60932639476
399.00166 1600.64765379497 309.825699030533 957.952171012761 2314.27855836008 2881.55987304087
399.50166 1725.41465085121 351.678233247699 977.288480786827 2353.21546234959 2922.99935679611
400.00166 1788.54700027665 392.451886182617 1005.20038377862 2391.89847062701 2945.11190685755
400.50166 1787.08918785089 354.246775968612 1017.94906910896 2421.51971362923 2972.78322011873
401.00166 1789.18668060052 334.45815402133 1035.51299795007 2439.16120930001 2983.75808167397
401.50166 1759.37475493354 330.748739011105 1073.1169693392 2457.47092403922 3001.57899646267
402.00166 1697.75792182935 344.954684185765 1101.17281739292 2499.52885541146 3033.62714883925
402.50166 1671.0830700082 398.322176841598 1127.9630101535 2527.84823573102 3034.79276449973
403.00166 1687.23617818099 439.834002082548 1127.8867701709 2557.27999198694 3076.21361365
403.50166 1709.54270965572 501.730908226135 1122.45792469035 2577.18864726149 3097.25219314023
404.00166 1739.13451326392 522.828983872398 1121.71780678973 2583.80053946053 3130.42500659192
404.50166 1763.9306426117 547.433409688219 1137.22188859072 2608.19096262198 3173.09347967893
405.00166 1773.78146726621 560.059117991378 1172.77400613965 2605.85886637836 3152.84754560924
405.50166 1818.24305326013 641.994664455972 1215.89514870059 2578.41784447704 3174.76224567319
406.00166 1880.60739189291 721.108669297128 1274.01125621039 2583.546887783 3188.40097960751
406.50166 1877.20774716446 844.501489073343 1326.65445476211 2570.09275878208 3165.19475203228
407.00166 1871.20451067381 890.715279270951 1358.4713562123 2575.20747383561 3162.61509619383
407.50166 1938.80246315426 898.889153254241 1373.84842963974 2593.44914234552 3139.9189010221
408.00166 1955.20795998784 907.3649419724 1380.01378909685 2603.05589670759 3127.89163264839
408.50166 1923.855336274 950.667455741686 1398.56866271102 2598.99222563644 3072.62542297763
409.00166 1962.59016664706 996.180565237034 1399.11566215764 2591.50436231654 3089.8571088294
409.50166 2000.17110452636 994.667811188027 1396.99463365648 2582.55269457344 3092.39300239774
410.00166 1967.3108492986 977.613707562081 1367.09827141251 2587.39558659303 3159.29971418476
410.50166 1909.71278469335 882.339356765269 1322.08512214032 2593.3249269727 3257.97479134335
411.00166 1930.64173530524 840.398133506933 1283.93909483692 2614.97787815691 3353.08300043795
411.50166 1913.13036883711 778.9202735097 1235.24596115487 2642.58922951424 3416.86685446905
412.00166 1861.63390881339 721.152734712133 1199.95492629912 2645.86177169489 3435.28615788617
412.50166 1817.44627547206 636.230741838354 1149.19765295285 2643.27962253188 3449.40704808331
413.00166 1799.52918062039 561.175734372887 1090.53963052294 2642.1760583209 3459.06964251352
413.50166 1729.71439878483 498.195202734898 1030.27636081663 2643.93999351287 3480.35590939834
414.00166 1476.81754465272 395.65389329054 970.341841066724 2607.45059328088 3478.82815278103
414.50166 1368.17440396432 313.240527517166 894.513020708818 2602.14484479777 3465.20869345
415.00166 1325.22789438385 281.626506630139 840.889565766905 2580.8765981069 3496.13971720513
415.50166 1301.81090246516 275.93763649452 822.639249757419 2545.91774479214 3480.35309886127
416.00166 1335.68254051443 250.31702881909 791.750434858326 2513.38142003403 3408.45165155783
416.50166 1351.12775317261 196.924150800273 776.779297844542 2501.40651421817 3367.75919476517
417.00166 1387.38223438062 184.065994539683 768.9235535202 2467.53777723754 3258.04040729469
417.50166 1386.93315354581 138.137294070973 753.944685053771 2439.09697589567 3197.73864205807
418.00166 1348.14910931649 105.918418889934 721.465049063979 2417.0362777882 3129.56628662464
418.50166 1334.14134971258 82.0694569586345 700.289358146284 2398.59394966048 3103.76367111458
419.00166 1308.14719886584 88.8500833779361 702.470563825368 2359.49328437621 3049.7050037769
419.50166 1284.9534618124 40.4122384501331 705.025723624172 2327.70105626907 3009.0219302134
420.00166 1330.35664157291 18.8338695478085 711.233575192617 2299.50608532552 2984.63735731105
420.50166 1493.30217190856 13.1626239902055 697.983282113054 2244.86564525531 2956.05490366097
421.00166 1474.57933275047 35.2559638974936 685.464490318106 2214.24783661691 2969.95596722967
421.50166 1354.39539406841 -3.1657449926046 667.895166431391 2214.76572129104 2961.84899866706
422.00166 1289.16625850967 -71.6669203028663 656.470672437361 2212.72436616591 2940.08027169614
422.50166 1274.58712073848 -67.7642100551298 653.79200230903 2196.42896900173 2904.5313428948
423.00166 1257.25362584423 -97.9706721980311 619.465802401806 2181.19109301286 2860.85244611877
423.50166 1229.32270433041 -131.016106152079 586.664541986763 2165.30800410934 2884.53124092726
424.00166 1203.52816948299 -147.447719672105 561.290334655781 2166.33374386554 2885.79917109751
424.50166 1171.47242670216 -157.332580269915 518.963122892349 2141.66954439645 2874.54612673488
425.00166 1174.51794688112 -166.481887301232 477.995418671008 2135.39782135411 2888.89751593257
425.50166 1159.94953589145 -212.363869392883 441.483531216109 2114.60403860114 2883.61861545192
426.00166 1097.15622348551 -247.240129883328 416.761675742071 2090.07768918874 2855.81670387035
426.50166 1058.96444654158 -263.928577840006 393.292008000447 2055.88625139696 2805.83512105199
427.00166 1053.14402755385 -244.475570974377 376.257825300734 1975.98836167683 2793.22630687847
427.50166 834.432589967952 -256.611728374294 363.311152060899 1898.90938814285 2680.74957886295
428.00166 765.76732058805 -222.240396241534 358.860428279376 1829.75195876571 2605.62232359012
428.50166 720.243281043363 -179.602026959116 354.294571163504 1736.6523609121 2580.02622237679
429.00166 676.370133912066 -168.38799704111 353.397932273961 1677.62391973831 2523.53530496219
429.50166 646.998808301286 -154.599462180334 367.601715759572 1606.61056351193 2425.02060486736
430.00166 632.570721330402 -118.623263053962 378.879897384382 1540.72123480104 2309.23846001151
430.50166 642.196522008748 -81.8594567587061 393.252783144356 1462.819520158 2178.57364488386
431.00166 648.959654488193 -36.5550394025746 414.739175498509 1376.26111776997 2057.85309460026
431.50166 649.105083801751 9.41755040694236 413.928341386754 1307.91849141432 1956.43848718623
432.00166 654.170381081836 76.8307918048218 427.833535521159 1218.2540194967 1837.28889746578
432.50166 692.543154965384 92.4340970443082 423.158500767141 1146.21512277474 1752.42082860224
433.00166 672.51024586621 107.373019711191 409.536238652646 1102.48115721678 1692.46172289468
433.50166 638.275373499937 122.859173109587 415.23639968668 1056.7527671323 1597.98627125295
434.00166 628.622022850215 158.056930112881 418.722959147125 1027.14902846048 1497.35908365639
434.50166 602.175061309749 171.332596835141 424.920332555192 998.836459414428 1427.07285908206
435.00166 598.994761773675 174.75936099851 426.790879074233 953.836759561586 1388.40016554333
435.50166 621.841373662024 204.393198029233 419.997588109937 928.773226372146 1336.21380502045
436.00166 626.730592525214 218.123596947739 428.081780069987 908.234042272665 1277.89208211827
436.50166 625.391677177086 243.327689448029 428.650825672565 894.003290727973 1242.13344457714
437.00166 670.890780646607 243.459366012168 431.558045039032 873.989753328058 1205.84728376401
437.50166 658.008880791106 262.737410705883 440.226821421518 860.681490624741 1165.52952901838
438.00166 640.466191421272 270.897050890949 440.938633135722 855.817433698893 1121.334397891
438.50166 651.803223391443 281.410259475552 442.232143183301 848.575084542514 1097.90657327725
439.00166 620.800781131182 264.312822777817 442.236074777737 842.920763055314 1060.5583607736
439.50166 590.721469352505 257.51696733275 445.426724109076 834.992549343526 1033.56319454764
440.00166 573.807438331825 269.355249734704 451.439397593689 826.733727637061 1025.21729011336
440.50166 673.924446199783 281.421107067269 455.705143683417 817.87161063178 1012.86648892346
441.00166 678.311571709327 292.605350644192 451.943985478023 809.221661622791 1007.63191650791
441.50166 669.968794522134 308.221993179148 455.162993535642 807.050475348226 1004.5398873579
442.00166 651.50888942006 301.655401484338 446.732534471125 798.311898015998 1000.35859483936
442.50166 639.369468422992 301.746171935497 449.229521078658 786.728663080988 987.942568912474
443.00166 628.107316774601 301.197317619566 445.055318305522 783.26787943039 969.764742072656
443.50166 612.318358655959 301.950377653573 442.870244460543 778.496174298123 957.521612357106
444.00166 601.646973168287 300.129191152073 441.251218872702 771.056342328581 957.281409915489
444.50166 592.134792259541 293.959887631186 438.539146744714 759.498452936437 936.76217589085
445.00166 586.621919818622 290.433140800193 433.661309805446 749.872262090762 930.6745203139
445.50166 582.180489898644 283.926282474467 434.394737792817 737.44919355859 903.997427576224
446.00166 516.031684295144 283.321077841166 430.379843541458 723.571046914709 889.157723368591
446.50166 509.884886222888 289.541726524555 428.254662602526 715.273445617886 864.458392800413
447.00166 504.564675074562 283.979729280827 423.580636294488 704.393994619275 847.809930649189
447.50166 499.311841756533 289.409128924643 417.736843953564 692.193259734846 831.49814449755
448.00166 493.54978400551 290.621291690703 412.668105386357 682.258123996389 816.804121100052
448.50166 542.185754023366 294.965118178246 407.734974349015 667.842176330216 793.21591118099
449.00166 522.56777916384 287.860022305644 407.429432408611 650.576246690126 771.734539770481
449.50166 509.472696557646 288.587983719744 404.9508791977 639.414664821903 744.595884949519
450.00166 497.117915835665 277.78642045535 394.136218564761 626.45304112934 735.678227620937
450.50166 489.29280985484 270.270074780874 386.889942422126 611.670878334268 710.951287876333
451.00166 481.980109389415 253.710168664161 372.176047540966 605.100121069031 701.734518107103
451.50166 468.221381669313 231.191598426982 356.557333339419 600.446023301261 713.969255383116
452.00166 454.2340466897 209.956749635302 337.418814289166 595.60222383088 725.103442189734
452.50166 447.902905703787 177.973269577451 310.376408033506 598.449077746207 739.468630360453
453.00166 443.15487129665 147.630468296976 284.060951542744 606.346365421698 774.076145600103
453.50166 390.552942732188 93.4928034413546 249.472195681667 619.952751107979 796.618741345767
